group_name;product_id;product_name
1 Цветы срезанные/Rose tr #/ Роза кустовая;dd75c0e5-125f-11e8-9109-f8fc0009fcb1;Rose tr Juliet / Роза кустовая Джульетта
1 Цветы срезанные/Rose tr #/ Роза кустовая;d620f524-0919-11ea-0a80-01ea0006bc4f;Rose tr Sunny Trendsetter / Роза кустовая Санни Трендсеттер
1 Цветы срезанные/Rose tr #/ Роза кустовая;bae3cd15-44ba-11e9-9ff4-34e80006466f;Rose tr Giselle / Роза кустовая Жизель
1 Цветы срезанные/Rose tr #/ Роза кустовая;84bcf358-4737-11e9-9107-504800017c08;Rose tr Yellow Babe / Роза кустовая Елоу Бейби
1 Цветы срезанные/Rose tr #/ Роза кустовая;5ac41b2a-5746-11e7-7a69-93a7001f8e2a;Rose tr Pink Lace / Роза кустовая Пинк Лейс
1 Цветы срезанные/Rose tr #/ Роза кустовая;ebb91c97-be63-11e9-9109-f8fc0002531f;Rose tr Royal Park / Роза кустовая Роял Парк
1 Цветы срезанные/Rose tr #/ Роза кустовая;c418aa07-cdcc-11eb-0a80-027e0039b708;Rose tr Sweet Bubbles / (спрей) Роза кустовая Свит Бабблс
1 Цветы срезанные/Rose tr #/ Роза кустовая;88ed56b5-d980-11ef-0a80-15e0000b5eef;Sansera Tr Rose / Сансера Роза Кустовая
1 Цветы срезанные/Rose tr #/ Роза кустовая;775d7a98-28c0-11f0-0a80-14bf003b0d81;Rose tr Silva Sunny / Роза кустовая Сильва Санни (лимонная)
1 Цветы срезанные/Rose tr #/ Роза кустовая;3b3593c4-dd16-11e8-9ff4-3150001717e7;Rose tr Justine / Роза кустовая Джастин
1 Цветы срезанные/Rose tr #/ Роза кустовая;3d509604-2602-11e8-9ff4-34e8002bf2a9;Rose tr Pavlova / Роза кустовая Павлова
1 Цветы срезанные/Rose tr #/ Роза кустовая;17728271-5209-11e9-9109-f8fc00042d8d;Rose tr Juliet Chery / Роза кустовая Джульетта Чери
1 Цветы срезанные/Rose tr #/ Роза кустовая;75c79f70-403f-11eb-0a80-07b8002b1cb0;Rose tr Princess Aiko/ Роза кустовая Принцесса Айко
1 Цветы срезанные/Rose tr #/ Роза кустовая;951e78a9-bd09-11ed-0a80-0d540050a6d9;Роза Tr Peach Yoyo/ Роза кустовая Пич Йойо
1 Цветы срезанные/Rose tr #/ Роза кустовая;aee99bfb-bd09-11ed-0a80-00b9005479bf;Роза Tr Sweet 4 Tune/ Роза свит тун
1 Цветы срезанные/Rose tr #/ Роза кустовая;9b47ccb2-1335-11ed-0a80-0d8b0026ab7b;Rose tr Georigia pich  / Роза кустовая Джорджия Пич
1 Цветы срезанные/Rose tr #/ Роза кустовая;2b6d4017-3c99-11e8-9ff4-34e8001a016c;Rose tr Porcelina / Роза кустовая Порселина
1 Цветы срезанные/Rose tr #/ Роза кустовая;5f3408a1-9ace-11eb-0a80-0586001e740f;Rose tr Juliet Cream/ Роза кустовая Джульетта Крем
1 Цветы срезанные/Rose tr #/ Роза кустовая;9969d325-6de1-11eb-0a80-020c00166f10;Rose Victorian Dream / Роза кустовая Викториан Дрим
1 Цветы срезанные/Rose tr #/ Роза кустовая;8b79a229-c3e7-11e9-9109-f8fc00085bf2;Rose tr Snowflake / Роза кустовая Сноуфлейк
1 Цветы срезанные/Rose tr #/ Роза кустовая;7652c7a5-c8a8-11ed-0a80-0ee7000cc6e5;Rose tr Peony Bubbles/Роза куст Пеони Бабблс
1 Цветы срезанные/Rose tr #/ Роза кустовая;ae199663-5753-11e7-7a69-93a70026566e;Rose tr Silver Shadow / Роза кустовая Сильвер Шадоу
1 Цветы срезанные/Rose tr #/ Роза кустовая;d5b50efb-ef21-11e9-0a80-05270003265e;Rose tr Silva Pink / Роза кустовая Сильва Пинк
1 Цветы срезанные/Rose tr #/ Роза кустовая;5abef06a-5746-11e7-7a69-93a7001f8e1a;Rose tr Lady Bombastic / Роза кустовая Леди Бомбастик темно-розовая
1 Цветы срезанные/Rose tr #/ Роза кустовая;5ac3184d-5746-11e7-7a69-93a7001f8e26;Rose tr Miss Bombastic / Роза кустовая Мисс Бомбастик белая
1 Цветы срезанные/Rose tr #/ Роза кустовая;b453c5a5-6d02-11eb-0a80-051f0004c7f1;Rose tr Madam Bombastic / Роза кустовая  Мадам Бомбастик нежно-розовая
1 Цветы срезанные/Rose tr #/ Роза кустовая;262a75f0-25cb-11f0-0a80-109b00125198;Роза кустовая София
1 Цветы срезанные/Rose tr #/ Роза кустовая;f3839b0f-1335-11ed-0a80-0c3700274ef6;Rose tr Trofi / Роза кустовая Трофи
1 Цветы срезанные/Rose tr #/ Роза кустовая;b68a1afb-a524-11f0-0a80-080e003d457b;Роза кустовая гуд муд
1 Цветы срезанные/Rose tr #/ Роза кустовая;6359b991-cd0d-11f0-0a80-1a0e00301b01;Роза Пинк Дименшион
1 Цветы срезанные/Scabiosa #/ Скабиоза;1d93ecff-8e9a-11e9-9ff4-34e800063450;Scabiosa Soft Scoop / Скабиоза Софт Скуп
1 Цветы срезанные/Scabiosa #/ Скабиоза;8220562d-d394-11ed-0a80-0131000a22be;Scabiosa Salmon Queen / Скабиоза Салмон Королева розовая
1 Цветы срезанные/Scabiosa #/ Скабиоза;6bdfa2f4-5800-11e7-7a69-93a700186860;Scabiosa Sweet Scoop / Скабиоза Свит Скуп
1 Цветы срезанные/Scabiosa #/ Скабиоза;47a29e6a-8e9a-11e9-9107-504800065d75;Scabiosa Red Velvet / Скабиоза Ред Вельвет
1 Цветы срезанные/Scabiosa #/ Скабиоза;0450a501-8e9a-11e9-9ff4-34e800063118;Scabiosa Vanilla Scoop / Скабиоза Ванила Скуп
1 Цветы срезанные/Scabiosa #/ Скабиоза;9cd5f124-8e99-11e9-912f-f3d4000673f3;Scabiosa Milky Scoop / Скабиоза Милки Скуп белая
1 Цветы срезанные/Scabiosa #/ Скабиоза;d4d20c4e-8e99-11e9-912f-f3d40005e550;Scabiosa Strawberry Scoop / Скабиоза Строубери Скуп бордо
1 Цветы срезанные/Scabiosa #/ Скабиоза;6bdeb049-5800-11e7-7a69-93a70018685c;Scabiosa Blackberry Scoop / Скабиоза Блэкбери Скуп темная
1 Цветы срезанные/Scabiosa #/ Скабиоза;6be16a6f-5800-11e7-7a69-93a700186869;Scabiosa Lavender Scoop / Скабиоза Лавендер Скуп лавандовая
1 Цветы срезанные/Scabiosa #/ Скабиоза;ba5f23e7-8e99-11e9-912f-f3d400067740;Scabiosa Strawberry Hoop Scoop / Скабиоза Строубери Хоп Скуп
1 Цветы срезанные/Scabiosa #/ Скабиоза;6be08245-5800-11e7-7a69-93a700186865;Scabiosa Clive Greaves / Скабиоза Клайв Гривз
1 Цветы срезанные/Syringa #/ Сирень;909f00e5-5750-11e8-9ff4-34e800102024;Syringa RUS / Сирень Российская
1 Цветы срезанные/Syringa #/ Сирень;53314fb5-4f6a-11e7-7a31-d0fd00172ae4;Rose David Austin Darcey
1 Цветы срезанные/Syringa #/ Сирень;3dcd585c-4f69-11e7-7a69-8f55000b69c5;Ранункулюс красный
1 Цветы срезанные/Syringa #/ Сирень;a727cf5c-4f6a-11e7-7a6c-d2a900174031;Anemone red
1 Цветы срезанные/Syringa #/ Сирень;2cfd2ee5-774f-11e7-7a31-d0fd0002c588;Rosa Red Piano
1 Цветы срезанные/Syringa #/ Сирень;76030695-a848-11e7-6b01-4b1d002a219e;Rose Peony Pink
1 Цветы срезанные/Syringa #/ Сирень;d8607dc1-8db1-11e9-9107-504800140331;Syringa Hugo Koster / Сирень Хьюго Костер
1 Цветы срезанные/Syringa #/ Сирень;c5dd42e5-8db2-11e9-912f-f3d40013b5c6;Syringa Primrose / Сирень Праймроуз
1 Цветы срезанные/Syringa #/ Сирень;e044eedb-8db2-11e9-912f-f3d40013b80b;Syringa Engler Weissen Traum / Сирень Энглер Весен Трам
1 Цветы срезанные/Syringa #/ Сирень;5ac88d59-5746-11e7-7a69-93a7001f8e3b;Syringa Lila Wonder / Сирень Лила Вондер
1 Цветы срезанные/Syringa #/ Сирень;5ac783b7-5746-11e7-7a69-93a7001f8e37;Syringa Lavaliensis / Сирень Лавалиенсис
1 Цветы срезанные/Syringa #/ Сирень;5aca8d16-5746-11e7-7a69-93a7001f8e43;Syringa Ruhm Von Horstenstein / Сирень Рум Фон Хорстейнштайн
1 Цветы срезанные/Syringa #/ Сирень;40913b5f-63d5-11e7-7a34-5acf002a7b09;rosa david austin
1 Цветы срезанные/Syringa #/ Сирень;d1939cb1-c2f3-11ec-0a80-0cc4000e83ee;Сирень краснодарская
1 Цветы срезанные/Syringa #/ Сирень;c174325a-9546-11eb-0a80-07a5001ef3b4;Syringa  Independence / Сирень Индепенденс
1 Цветы срезанные/Syringa #/ Сирень;2421b826-8db2-11e9-9ff4-31500014379f;Syringa Andenken an Ludwig Spaeth / Сирень Андекен эн Людвиг Спает
1 Цветы срезанные/Syringa #/ Сирень;2eeb70a5-8db3-11e9-912f-f3d40013c11b;Syringa Michel Buchner / Сирень Майкл Бушнер
1 Цветы срезанные/Syringa #/ Сирень;af3955ea-8db2-11e9-9109-f8fc0014fd34;Syringa Sensation / Сирень Сенсейшен
1 Цветы срезанные/Syringa #/ Сирень;5ac988c0-5746-11e7-7a69-93a7001f8e3f;Syringa Madame Florent Stepman / Сирень Мадам Флорент Степман белая
1 Цветы срезанные/Syringa #/ Сирень;41807da1-3ef0-11e8-9109-f8fc0002ba4e;Syringa Maiden's Blush / Сирень Мейденс Блаш розовая
1 Цветы срезанные/Syringa #/ Сирень;5ac6644a-5746-11e7-7a69-93a7001f8e33;Syringa Dark Koster / Сирень Дарк Костер фиолетовая
1 Цветы срезанные/Tulipa #/ Тюльпан;94b48be5-d60d-11ed-0a80-0f19001aee05;Tulipa Cabanna / Тюльпан Кабана
1 Цветы срезанные/Tulipa #/ Тюльпан;ec7e8da3-8dad-11e9-9109-f8fc00146c1c;Tulipa Barcelona / Тюльпан Барселона (фуксия)
1 Цветы срезанные/Tulipa #/ Тюльпан;ae26231b-5753-11e7-7a69-93a70026569e;Tulipa Cacharel / Тюльпан Кашарель махровый
1 Цветы срезанные/Tulipa #/ Тюльпан;25b14ede-bcf1-11ed-0a80-0d54004ded3b;Tulipa Avantgarde / Тюльпан Авангард
1 Цветы срезанные/Tulipa #/ Тюльпан;cd87e4f2-8dac-11e9-9ff4-34e80013cccf;Tulipa Candy Prince / Тюльпан Кенди Принц
1 Цветы срезанные/Tulipa #/ Тюльпан;3dc5ed8d-0fa0-11f0-0a80-07ea00085886;Tulipa Antartica / Тюльпан белый гладкий Антарктика
1 Цветы срезанные/Tulipa #/ Тюльпан;7c9e3033-bbfa-11ed-0a80-04dd00308208;Tulipa Adore / Тюльпан Адор (арбузы)
1 Цветы срезанные/Tulipa #/ Тюльпан;80af5ec7-1a36-11e8-9107-504800269085;Tulipa Concador / Тюльпан Конкадор (желтый) простой
1 Цветы срезанные/Tulipa #/ Тюльпан;ae1d9627-5753-11e7-7a69-93a700265680;Tulipa Columbus / Тюльпан Коламбус (ярко-розовый)
1 Цветы срезанные/Tulipa #/ Тюльпан;0939372b-9621-11eb-0a80-0814003330ad;Tulipa Crown of Dynasty / Тюльпан Краун оф Династи
1 Цветы срезанные/Tulipa #/ Тюльпан;024464d9-8dad-11e9-9107-504800133b44;Tulipa Cortina / Тюльпан Кортина
1 Цветы срезанные/Tulipa #/ Тюльпан;ae1c64e7-5753-11e7-7a69-93a70026567c;Tulipa Belicia / Тюльпан Белисия
1 Цветы срезанные/Tulipa #/ Тюльпан;ae1f2f36-5753-11e7-7a69-93a700265685;Tulipa Double Price / Тюльпан Дабл Прайс (сиреневый)
1 Цветы срезанные/Tulipa #/ Тюльпан;a17bea53-ef6c-11ef-0a80-09a60008a42a;Tulipa Desirelle / Тюльпан Дезирель
1 Цветы срезанные/Tulipa #/ Тюльпан;74ec8055-dc66-11ee-0a80-015a000c47c7;Tulipa Cognac / Тюльпан Коньяк
1 Цветы срезанные/Tulipa #/ Тюльпан;33e89b78-14c9-11f1-0a80-1ca600200f7d;Tulipa Abba /Тюльпан Абба (красный)
1 Цветы срезанные/Tulipa #/ Тюльпан;5b31e9ff-d605-11ee-0a80-1570000713ce;Tulipa White Master / Тюльпан Вайт Мастер (гладкий)
1 Цветы срезанные/Tulipa #/ Тюльпан;fc3952dd-d605-11ee-0a80-06bc0006535b;Tulips Edge / Тюльпан Эдж (пионовидный)
1 Цветы срезанные/Tulipa #/ Тюльпан;ae20458b-5753-11e7-7a69-93a70026568a;Tulipa Double Princess / Тюльпан Дабл Принцесс
1 Цветы срезанные/Tulipa #/ Тюльпан;ae2258c3-5753-11e7-7a69-93a700265692;Tulipa Ice Cream / Тюльпан Айс Крим
1 Цветы срезанные/Tulipa #/ Тюльпан;e6533a34-1d5b-11e8-9109-f8fc000986c6;Tulipa Thijs Boots / Тюльпан Тис Бутс
1 Цветы срезанные/Tulipa #/ Тюльпан;b6e44c2e-5067-11e9-9109-f8fc000db87e;Tulipa Gudoshnik Double / Тюльпан Гудошник Дабл
1 Цветы срезанные/Tulipa #/ Тюльпан;4e99b737-8dad-11e9-912f-f3d40013005d;Tulipa Pikant / Тюльпан Пикант
1 Цветы срезанные/Tulipa #/ Тюльпан;eba8fc2a-8dae-11e9-912f-f3d4001345e7;Tulipa Rosy Diamond Pipi / Тюльпан Рози Даймонд Пипи
1 Цветы срезанные/Tulipa #/ Тюльпан;9beccd88-8daf-11e9-912f-f3d40013428c;Tulipa Saffiro Mio / Тюльпан Саффиро Мио
1 Цветы срезанные/Tulipa #/ Тюльпан;260bb013-ef6d-11ef-0a80-140b00098b7f;Tulipa Geneva / Тюльпан Женева  ( красный)
1 Цветы срезанные/Tulipa #/ Тюльпан;10eedac5-14a2-11f1-0a80-103d001e2267;Tulipa Du Mont Orange / Тюльпан Мон оранж (светло Оранж-персик) пионовид
1 Цветы срезанные/Tulipa #/ Тюльпан;3c460387-da22-11ee-0a80-02fa0041b4f4;Tulipa Thijs Boots / Тюльпан Тис Бутс
1 Цветы срезанные/Tulipa #/ Тюльпан;c68b7cf5-8dad-11e9-912f-f3d400132606;Tulipa Nikon / Тюльпан Никон (желтый) пионовидный
1 Цветы срезанные/Tulipa #/ Тюльпан;ae24c85c-5753-11e7-7a69-93a70026569a;Tulipa Red Princess / Тюльпан Ред Принцесс
1 Цветы срезанные/Tulipa #/ Тюльпан;dd1a3f02-d351-11e7-7a31-d0fd001733de;Tulipa Royal Virgin / Тюльпан Роял Вирджин (белый)
1 Цветы срезанные/Tulipa #/ Тюльпан;a96493b3-aad4-11ed-0a80-00f20028e505;Tulipa Dreamer / Тюльпан Дример
1 Цветы срезанные/Tulipa #/ Тюльпан;0fff047d-20a9-11e9-9109-f8fc00076c39;Tulipa Northcap / Тюльпан Норскэмп пионовидный
1 Цветы срезанные/Tulipa #/ Тюльпан;2dfd21f2-99f4-11eb-0a80-030b00165a9b;Tulipa Honeymoon / Тюльпан Ханимун махровый
1 Цветы срезанные/Tulipa #/ Тюльпан;3613ba23-8db0-11e9-9109-f8fc0014ac56;Tulipa Fay / Тюльпан Фэй
1 Цветы срезанные/Tulipa #/ Тюльпан;99230cbe-276f-11e8-9107-50480005d46b;Tulipa Red Saigon / Тюльпан Ред Сайгон
1 Цветы срезанные/Tulipa #/ Тюльпан;72ece2ca-b905-11ed-0a80-06d9002e451d;Tulipa Spitfire / Тюльпан Спитфаер (красный) пионовидный
1 Цветы срезанные/Tulipa #/ Тюльпан;510d6357-8bc5-11eb-0a80-04f800093101;Tulipa Katenka / Тюльпан Катенька (бледно-сиреневый)
1 Цветы срезанные/Tulipa #/ Тюльпан;d6d01ecb-99f7-11eb-0a80-0646000e25d3;Tulipa Fair Price / Тюльпан Феир Прайс
1 Цветы срезанные/Tulipa #/ Тюльпан;ca888701-eff1-11e8-9107-50480011ae46;Tulipa Heartbreaker / Тюльпан Хартбрейкер
1 Цветы срезанные/Tulipa #/ Тюльпан;7013eaec-f27d-11e9-0a80-00a7000ff8b9;Tulipa Rambo / Тюльпан Рембо
1 Цветы срезанные/Tulipa #/ Тюльпан;a142f8a0-99f6-11eb-0a80-00280016d043;Tulipa Finola / Тюльпан Финола
1 Цветы срезанные/Tulipa #/ Тюльпан;6ee10ea4-9a0e-11eb-0a80-0d5d001825bc;Tulipa Sambuca / Тюльпан Самбука
1 Цветы срезанные/Tulipa #/ Тюльпан;741bcfeb-5e22-11ea-0a80-0462000a90d5;Tulipa Verona / Тюльпан Верона лимонный
1 Цветы срезанные/Tulipa #/ Тюльпан;7ef574bb-bcf1-11ed-0a80-10d000520afc;Tulipa Gabriella Double / Тюльпан Габриэла Дабл
1 Цветы срезанные/Tulipa #/ Тюльпан;ae27114b-5753-11e7-7a69-93a7002656a2;Tulipa White Liberstar / Тюльпан Вайт Либерстар поцелуйчик
1 Цветы срезанные/Tulipa #/ Тюльпан;ae214c75-5753-11e7-7a69-93a70026568e;Tulipa Foxtrot / Тюльпан Фокстрот (розово-белый)
1 Цветы срезанные/Tulipa #/ Тюльпан;be069107-bbfa-11ed-0a80-0f130030e44f;Tulipa Malaysia / Тюльпан Малайзия (лимонный)
1 Цветы срезанные/Tulipa #/ Тюльпан;0b4d7578-8db0-11e9-9ff4-34e80013da2b;Tulipa Midnight / Тюльпан Миднайт
1 Цветы срезанные/Tulipa #/ Тюльпан;1d035c64-8dae-11e9-9107-504800135883;Tulipa Marvel Parrot / Тюльпан Марвел Пэррот
1 Цветы срезанные/Tulipa #/ Тюльпан;21ebb589-8daf-11e9-912f-f3d400133507;Tulipa du Pamplona / Тюльпан Памплона
1 Цветы срезанные/Tulipa #/ Тюльпан;5bef9234-8dae-11e9-912f-f3d400131db3;Tulipa Super Parrot / Тюльпан Супер Пэррот
1 Цветы срезанные/Tulipa #/ Тюльпан;6792fb3c-44be-11e9-912f-f3d40006d0e0;Tulipa Yellow pomponette / Тюльпан Еллоу помпонетт
1 Цветы срезанные/Tulipa #/ Тюльпан;6e651a61-9b86-11eb-0a80-0028002b7cf5;Tulipa Foxi Foxtrot / Тюльпан Фокси Фокстрот (лимон)
1 Цветы срезанные/Tulipa #/ Тюльпан;0bc2448f-8d35-11eb-0a80-07ad0003ee19;Tulipa French / Тюльпан Французский
1 Цветы срезанные/Tulipa #/ Тюльпан;05d63338-6769-11ea-0a80-00d6002b4e43;Tulip Jonquieres / Тюльпан Жонкуаре
1 Цветы срезанные/Tulipa #/ Тюльпан;b31d2cf0-1257-11e8-9107-5048000939ce;Tulipa Parrot / Тюльпан Пэррот
1 Цветы срезанные/Tulipa #/ Тюльпан;ae23995b-5753-11e7-7a69-93a700265696;Tulipa Orange Princess / Тюльпан Орандж Принцесс
1 Цветы срезанные/Tulipa #/ Тюльпан;300c9f69-b408-11e7-7a31-d0fd000c9c5f;Tulipa Queensland / Тюльпан Квинсленд махровый
1 Цветы срезанные/Tulipa #/ Тюльпан;2562a124-8dad-11e9-912f-f3d40012fc4d;Tulipa Mango / Тюльпан Манго персик
1 Цветы срезанные/Tulipa #/ Тюльпан;d19f1e99-0d45-11f0-0a80-164100208b20;тюльпан пионовидный mist Pink
1 Цветы срезанные/Tulipa #/ Тюльпан;3e35472d-b905-11ed-0a80-0326002d59f2;Tulipa Snow lady / Тюльпан Сноу Леди белый
1 Цветы срезанные/Tulipa #/ Тюльпан;dc60a870-bbfa-11ed-0a80-033b002fccb3;Tulipa Respectable / Тюльпан Респектабль (темно-сиреневый)
1 Цветы срезанные/Tulipa #/ Тюльпан;9d101ee9-d936-11ee-0a80-03ac002582a1;Tulipa Pescara / Тюльпан Пескара
1 Цветы срезанные/Tulipa #/ Тюльпан;89ab2031-14c8-11f1-0a80-07be002131eb;Tulipa Queensday \ Тюльпан Квинсдей Оранжевый пион
1 Цветы срезанные/Tulipa #/ Тюльпан;738a54ce-14c9-11f1-0a80-1b520020cfd3;Tulipa up white / Тюльпан Ап Вайт (белый пионовид)
1 Цветы срезанные/Tulipa #/ Тюльпан;1698462d-fa64-11ef-0a80-03c4001ca256;Tulipa Limousine / Тюльпан Лимузин
1 Цветы срезанные/Tulipa #/ Тюльпан;ce4bd620-14c9-11f1-0a80-07be00214745;Tulipa fay / Тюльпан гладкий ФЭЙ (сиреневый)
1 Цветы срезанные/Zantedeschia #/ Калла;2587ed9d-cb5d-11eb-0a80-09550014cc5a;Zantedeschia Captain Carrera / Калла Капитан Каррера
1 Цветы срезанные/Zantedeschia #/ Калла;5f7e3034-7e0d-11e9-9109-f8fc000f0e70;Zantedeschia Rudolph / Калла Рудольф
1 Цветы срезанные/Zantedeschia #/ Калла;10063e90-cb5f-11eb-0a80-06ef0015b4bf;Zantedeschia Green Goddess / Калла Грин Гаднес
1 Цветы срезанные/Zantedeschia #/ Калла;f23aff6a-cb5c-11eb-0a80-051e0015f661;Zantedeschia Captain Promise / Калла Капитан Промис
1 Цветы срезанные/Zantedeschia #/ Калла;a31b2232-cb60-11eb-0a80-0de30015c8bb;Zantedeschia Pink Melody / Калла Пинк Мелоди
1 Цветы срезанные/Zantedeschia #/ Калла;d1b17006-7e11-11e9-9ff4-34e800103e60;Zantedeschia Garnet Glow / Калла Гарнет Глоу
1 Цветы срезанные/Zantedeschia #/ Калла;292d5edc-ceea-11e9-0a80-0526000f57bb;Zantedeschia Captain Violetta / Калла Капитан Виолетта
1 Цветы срезанные/Zantedeschia #/ Калла;900e66be-7e0f-11e9-912f-f3d4000f2860;Zantedeschia Сaptain Trinity / Калла Капитан Тринити
1 Цветы срезанные/Zantedeschia #/ Калла;9d5467a7-cb82-11eb-0a80-04160017d683;Zantedeschia Red Sox / Калла Ред Сокс
1 Цветы срезанные/Zantedeschia #/ Калла;b81f2a4d-eb16-11e8-9ff4-34e800129982;Zantedeschia Avalanche / Калла Аваланш
1 Цветы срезанные/Zantedeschia #/ Калла;9250702b-75d4-11e7-7a6c-d2a9000f2271;Zantedeschia Solid Gold / Калла Солид Голд
1 Цветы срезанные/Zantedeschia #/ Калла;ebd51735-44b8-11e9-9ff4-34e80006f0f9;Zantedeschia Mi Amore / Калла Ми Аморе
1 Цветы срезанные/Zantedeschia #/ Калла;78cea6ab-7e0c-11e9-9109-f8fc000f2a93;Zantedeschia Mango / Калла Манго
1 Цветы срезанные/Zantedeschia #/ Калла;84131a9d-cb8b-11eb-0a80-041600184cda;Zantedeschia Little Suzy / Калла Литл Сюзи
1 Цветы срезанные/Zantedeschia #/ Калла;9ad65906-cb8b-11eb-0a80-0de30018bb96;Zantedeschia Red Charm / Калла Ред Шарм (малиновая)
1 Цветы срезанные/Zantedeschia #/ Калла;21623561-75d5-11e7-7a31-d0fd000f1d37;Zantedeschia Eleganza / Калла Элеганза
1 Цветы срезанные/Zantedeschia #/ Калла;318b9dfc-8be9-11e7-6b01-4b1d0027af46;Zantedeschia Captain Melrose / Калла Капитан Мелроуз (нежно-розовая)
1 Цветы срезанные/Zantedeschia #/ Калла;3cfdaa2f-7e14-11e9-9ff4-34e8000ff08f;Zantedeschia White RUS / Калла Белая Российская
1 Цветы срезанные/Zantedeschia #/ Калла;5177cecc-8e28-11eb-0a80-097c000a802b;Zantedeschia Captain Romance / Калла Капитан Романс (фиолет)
1 Цветы срезанные/Zantedeschia #/ Калла;77b4cd78-6311-11e7-7a6c-d2a90009e0a5;Zantedeschia Odessa / Калла Одесса (черная)
1 Цветы срезанные/Zantedeschia #/ Калла;951670b0-3a62-11e8-9109-f8fc0003ad7c;Zantedeschia Gold Medal / Калла Голд Медал (желтый)
1 Цветы срезанные/Zantedeschia #/ Калла;da4037dc-a3da-11e9-912f-f3d400073ebb;Zantedeschia Captain Rosette / Калла Капитан Росетте (персик)
1 Цветы срезанные/Zantedeschia #/ Калла;b23d80bf-802f-11e7-7a6c-d2a9000e1fa0;Zantedeschia Crystall Blush / Калла Кристалл Блаш (белая)
1 Цветы срезанные/Zantedeschia #/ Калла;906094b9-cb0b-11e9-912f-f3d40004c424;Zantedeschia Captain Safari / Калла Капитан Сафари (рыжая)
2 Цветы горшечные;1a062831-eed0-11f0-0a80-08de00b1a5bf;Антуриум Бандерола 12 см
2 Цветы горшечные;0f30df6c-d92f-11e8-9107-50480009cb88;Cactaceae / Кактус
2 Цветы горшечные;dabb01ce-3463-11ee-0a80-0b7f0023e5ff;Vriesea Splendens Astrid / Вриезия Астрид
2 Цветы горшечные;3d21e5c6-6b2d-11ee-0a80-04500021e431;Арека
2 Цветы горшечные;a111b50d-1a32-11e8-9107-50480027f885;Echeveria / Эхеверия (Эчеверия) горшечная
2 Цветы горшечные;bde9c8e9-d92d-11e8-9109-f8fc00099cbc;Chamaecyparis / Кипарисовик в горшке
2 Цветы горшечные;7cb5d2c0-bfd0-11e8-9ff4-34e800166c5e;Phalaenopsis / Фаленопсис в горшке
2 Цветы горшечные;ddbb5b05-6310-11e7-7a6c-d2a90009c005;Hedera / Плющ
2 Цветы горшечные;d14fba20-d92e-11e8-9ff4-34e80009aa02;Aloe Humilis / Алое Хумилис
2 Цветы горшечные;5dde80c3-d92e-11e8-9107-50480009bca3;Cereus / Цереус
2 Цветы горшечные;7e9fb2a2-d92d-11e8-9ff4-34e800099032;Cyclamen / Цикламен (Альпийская фиалка)
2 Цветы горшечные;5107cbda-d92f-11e8-9109-f8fc0009b6b9;Opuntia / Опунция
2 Цветы горшечные;8a56d7f4-f9ac-11ef-0a80-09b9000b5c24;Каллуна Шерон ред
2 Цветы горшечные;3bbe3360-15ef-11f0-0a80-1751001e252d;Калла горшечка
2 Цветы горшечные;2195957c-3465-11ee-0a80-0fd3002389b0;Zamioculcas / Замиокулькас
2 Цветы горшечные;fd0afbeb-b7de-11ef-0a80-0175000d7f62;Ficus Binnendijkii  / Фикус Али
2 Цветы горшечные;87d9f1ab-b7e3-11ef-0a80-0175000dbd97;Philodendron bipinnatifidum (selloum) Little Hope / Филодендрон Хоуп
2 Цветы горшечные;6ac46d49-6b2d-11ee-0a80-08c20025fa12;Clivia/Кливия в горшке
2 Цветы горшечные;83e1e0b4-a1b7-11ef-0a80-016d0010df56;Guzmania Calypso / Гузмания калипсо 45/12
2 Цветы горшечные;77e26e0f-ed1d-11ee-0a80-0cd80019b7dd;Rose / Розы в горшке
2 Цветы горшечные;1ffac273-4508-11f0-0a80-0f9d0028e2d1;Клубника Альба кассета
2 Цветы горшечные;00c1d02c-d92e-11e8-9ff4-31500009d351;Begonia / Бегония
2 Цветы горшечные;e4a8db67-6391-11eb-0a80-07e8000c376e;Hippeastrum / Гиппеаструм (Амарилис) луковичный
2 Цветы горшечные;8a2ab1b8-d92e-11e8-9ff4-34e80009a516;Astrophytum / Астрофитум
2 Цветы горшечные;adf6e454-2f34-11ec-0a80-01d00020eb9d;Hippeastrum / Амариллис в горшке
2 Цветы горшечные;df374d95-6c6c-11eb-0a80-034b00206738;Колокольчик горшечный
2 Цветы горшечные;dd88445a-b9e1-11ee-0a80-0130000ffd63;Gardenia / Гардения
2 Цветы горшечные;f25cc403-6ee8-11f0-0a80-00eb0012d5e0;Muehlenbeckia/Мюленбекия ( Горшечная)
2 Цветы горшечные;9708e384-6ee9-11f0-0a80-18d700120f6d;Geiker/ Гейхера ( Горшечная)
2 Цветы горшечные;4e106ad8-6eec-11f0-0a80-141a0011d46d;Pegargo / Пегарго ( Горшечная )
2 Цветы горшечные;122f3c4f-0373-11ed-0a80-0b4300393c13;Hydrangea / Гортензия в горшке
2 Цветы горшечные;3fd4506a-d92d-11e8-9ff4-34e80009a8fa;Euphorbia pulcherrima / Пуансеттия
2 Цветы горшечные;62ed80eb-1180-11ed-0a80-0442002dfb56;Calluna / Вереск
2 Цветы горшечные;7bfbb27b-2529-11e9-912f-f3d40001e275;Ranunculus mix / Ранункулюс микс в горшке
